,year,price,mileage,engine_size,Automatic,Manual,OtherTransmission,Semi-Auto,Diesel,Hybrid,OtherFuel,Petrol
2478,2019,27699,5426.0,1.5,0,0,0,1,0,0,0,1
2479,2019,32959,1000.0,2.0,0,0,0,1,1,0,0,0
2480,2019,29549,9053.0,2.0,0,0,0,1,0,0,0,1
2481,2016,21099,9272.0,2.1,0,0,0,1,1,0,0,0
2482,2017,16995,19372.0,1.6,0,0,0,1,1,0,0,0
2483,2016,13990,57138.0,2.1,0,1,0,0,1,0,0,0
2484,2018,29499,1988.0,2.0,1,0,0,0,0,0,0,1
2485,2019,40099,11267.0,3.0,0,0,0,1,0,0,0,1
2486,2019,28399,7430.0,2.0,0,0,0,1,1,0,0,0
2487,2019,19799,14251.0,1.5,0,0,0,1,0,0,0,1
2488,2019,20199,11381.0,1.5,0,0,0,1,0,0,0,1
2489,2019,19799,14301.0,1.5,0,0,0,1,0,0,0,1
2490,2019,26049,9612.0,1.5,0,0,0,1,0,0,0,1
2491,2019,31999,1000.0,2.0,0,0,0,1,1,0,0,0
2492,2019,23849,15207.0,1.5,0,0,0,1,0,0,0,1
2493,2019,20349,13898.0,1.5,0,0,0,1,0,0,0,1
2494,2019,24599,14234.0,1.5,0,0,0,1,0,0,0,1
2495,2019,20299,14855.0,2.0,0,0,0,1,1,0,0,0
2496,2019,40849,10387.0,3.0,0,0,0,1,0,0,0,1
2497,2019,20349,14005.0,1.5,0,0,0,1,0,0,0,1
2498,2019,20299,14123.0,1.5,0,0,0,1,0,0,0,1
2499,2019,26899,2019.0,1.5,1,0,0,0,0,0,0,1
2500,2018,25399,18257.0,2.1,1,0,0,0,1,0,0,0
2501,2019,32099,1000.0,2.0,0,0,0,1,1,0,0,0
2502,2019,28399,3061.0,1.5,0,0,0,1,0,0,0,1
2503,2019,37999,2486.0,1.5,1,0,0,0,0,0,0,1
2504,2019,33299,2286.0,2.0,1,0,0,0,0,0,0,1
2505,2019,46599,1724.0,3.0,0,0,0,1,0,0,0,1
2506,2019,33699,1000.0,2.0,1,0,0,0,0,0,0,1
2507,2019,66899,262.0,4.0,0,0,0,1,0,0,0,1
2508,2019,25849,13244.0,2.0,0,0,0,1,1,0,0,0
2509,2019,25549,15144.0,2.0,0,0,0,1,1,0,0,0
2510,2019,28799,13321.0,2.0,0,0,0,1,1,0,0,0
2511,2019,24299,11403.0,2.0,0,0,0,1,1,0,0,0
2512,2019,26049,9693.0,1.5,0,0,0,1,0,0,0,1
2513,2019,28349,7133.0,2.0,0,0,0,1,1,0,0,0
2514,2019,31149,6750.0,2.0,0,0,0,1,1,0,0,0
2515,2019,32499,1303.0,1.5,0,0,0,1,0,0,0,1
2516,2019,33799,5669.0,2.0,0,0,0,1,1,0,0,0
2517,2017,18049,41005.0,2.1,0,0,0,1,1,0,0,0
2518,2019,27499,3462.0,1.6,0,0,0,1,1,0,0,0
2519,2019,28599,901.0,2.0,0,0,0,1,1,0,0,0
2520,2019,31599,3784.0,2.0,0,0,0,1,1,0,0,0
2521,2019,31799,2273.0,2.0,0,0,0,1,1,0,0,0
2522,2019,26799,2498.0,1.5,0,0,0,1,0,0,0,1
2523,2019,41999,10104.0,3.0,0,0,0,1,0,0,0,1
2524,2019,20599,13004.0,2.0,0,0,0,1,1,0,0,0
2525,2019,34399,3414.0,2.0,0,0,0,1,0,0,0,1
2526,2019,25699,15251.0,2.0,0,0,0,1,1,0,0,0
2527,2019,29799,8959.0,2.0,0,0,0,1,1,0,0,0
2528,2018,22549,16961.0,1.5,0,0,0,1,0,0,0,1
2529,2019,25499,16226.0,2.0,0,0,0,1,1,0,0,0
2530,2019,29099,3820.0,2.0,0,0,0,1,1,0,0,0
2531,2018,25049,6550.0,1.6,0,0,0,1,1,0,0,0
2532,2015,16789,20100.0,2.1,0,0,0,1,1,0,0,0
2533,2017,22899,17800.0,2.1,0,0,0,1,1,0,0,0
2534,2019,62399,7580.0,4.0,0,0,0,1,0,0,0,1
2535,2018,23799,5905.0,2.0,1,0,0,0,0,0,0,1
2536,2019,30149,8351.0,2.0,1,0,0,0,1,0,0,0
2537,2019,67159,883.0,4.0,1,0,0,0,0,0,0,1
2538,2017,35499,10709.0,3.0,1,0,0,0,0,0,0,1
2539,2019,31539,118.0,2.0,1,0,0,0,1,0,0,0
2540,2019,33699,5428.0,2.0,1,0,0,0,0,0,0,1
2541,2019,32068,23.0,2.0,1,0,0,0,1,0,0,0
2542,2019,28799,12030.0,1.5,0,0,0,1,0,0,0,1
2543,2018,28149,9273.0,2.0,1,0,0,0,1,0,0,0
2544,2019,29899,4405.0,2.0,0,0,0,1,1,0,0,0
2545,2016,22549,30385.0,2.1,1,0,0,0,1,0,0,0
2546,2017,18899,27560.0,2.1,0,0,0,1,1,0,0,0
2547,2019,25389,8639.0,1.5,0,0,0,1,0,0,0,1
2548,2018,27449,7299.0,2.0,1,0,0,0,1,0,0,0
2549,2018,27249,8761.0,2.0,1,0,0,0,1,0,0,0
2550,2019,26899,796.0,1.5,1,0,0,0,0,0,0,1
2551,2019,44399,9026.0,3.0,0,0,0,1,0,0,0,1
2552,2018,22699,20001.0,2.1,0,0,0,1,1,0,0,0
2553,2017,14899,31475.0,2.1,0,0,0,1,1,0,0,0
2554,2020,39099,1000.0,2.0,0,0,0,1,0,0,0,1
2555,2019,19799,14133.0,1.5,0,0,0,1,0,0,0,1
2556,2019,25549,14923.0,2.0,0,0,0,1,1,0,0,0
2557,2019,25699,11738.0,1.5,0,0,0,1,0,0,0,1
2558,2019,23949,18542.0,1.5,0,0,0,1,0,0,0,1
2559,2017,23649,19758.0,2.0,0,0,0,1,0,0,0,1
2560,2019,20549,13276.0,2.0,0,0,0,1,1,0,0,0
2561,2019,20299,14354.0,1.5,0,0,0,1,0,0,0,1
2562,2019,25849,13158.0,2.0,0,0,0,1,1,0,0,0
2563,2019,29449,9970.0,2.0,0,0,0,1,1,0,0,0
2564,2019,25199,14708.0,1.5,0,0,0,1,0,0,0,1
2565,2020,37249,1000.0,2.0,0,0,0,1,1,0,0,0
2566,2020,53669,1000.0,3.0,0,0,0,1,0,0,0,1
2567,2018,37999,5000.0,3.0,0,0,0,1,0,0,0,1
2568,2019,28388,4900.0,2.0,0,0,0,1,1,0,0,0
2569,2016,18849,25199.0,2.1,0,0,0,1,1,0,0,0
2570,2018,28789,7800.0,2.0,0,0,0,1,1,0,0,0
2571,2017,25999,2800.0,2.0,0,0,0,1,0,0,0,1
2572,2019,26499,12781.0,2.0,0,0,0,1,1,0,0,0
2573,2019,20799,13965.0,2.0,0,0,0,1,1,0,0,0
2574,2016,23999,10000.0,2.1,0,0,0,1,1,0,0,0
2575,2017,22999,12000.0,2.0,0,0,0,1,0,0,0,1
2576,2019,28299,5005.0,2.0,0,0,0,1,1,0,0,0
2577,2019,19799,14301.0,1.5,0,0,0,1,0,0,0,1
2578,2017,25599,17500.0,2.0,0,0,0,1,0,0,0,1
2579,2019,27299,386.0,1.5,1,0,0,0,0,0,0,1
2580,2019,27999,3817.0,1.6,1,0,0,0,1,0,0,0
2581,2019,24799,6370.0,1.5,1,0,0,0,0,0,0,1
2582,2019,23849,14079.0,2.0,0,0,0,1,1,0,0,0
2583,2019,25299,10185.0,1.5,0,0,0,1,0,0,0,1
2584,2019,28299,7395.0,2.0,0,0,0,1,1,0,0,0
2585,2019,27399,2899.0,1.5,0,0,0,1,0,0,0,1
2586,2019,34799,1941.0,2.0,0,0,0,1,1,0,0,0
2587,2019,31199,5382.0,2.0,0,0,0,1,1,0,0,0
2588,2019,23299,4289.0,1.6,0,1,0,0,0,0,0,1
2589,2019,23499,3162.0,1.6,0,1,0,0,0,0,0,1
2590,2019,19999,12668.0,1.5,0,0,0,1,0,0,0,1
2591,2019,20299,14316.0,1.5,0,0,0,1,0,0,0,1
2592,2019,25549,15144.0,2.0,0,0,0,1,1,0,0,0
2593,2017,24498,21650.0,2.1,1,0,0,0,1,0,0,0
2594,2017,31999,24700.0,3.0,1,0,0,0,0,0,0,1
2595,2019,30249,2225.0,2.0,1,0,0,0,1,0,0,0
2596,2019,24799,508.0,1.5,1,0,0,0,0,0,0,1
2597,2018,23449,7318.0,1.5,1,0,0,0,0,0,0,1
2598,2019,29899,12478.0,2.0,0,0,0,1,1,0,0,0
2599,2019,26499,3798.0,1.5,0,0,0,1,0,0,0,1
2600,2019,25999,5922.0,1.5,0,0,0,1,0,0,0,1
2601,2019,26599,3341.0,1.5,0,0,0,1,0,0,0,1
2602,2019,28999,3376.0,2.0,0,0,0,1,1,0,0,0
2603,2019,29299,5806.0,2.0,0,0,0,1,0,0,0,1
2604,2019,27599,4664.0,2.0,0,0,0,1,1,0,0,0
2605,2019,19799,14311.0,1.5,0,0,0,1,0,0,0,1
2606,2018,29249,4574.0,2.0,0,0,0,1,1,0,0,0
2607,2017,17999,29000.0,2.1,0,0,0,1,1,0,0,0
2608,2017,22499,14000.0,2.1,0,0,0,1,1,0,0,0
2609,2017,30999,26000.0,3.0,1,0,0,0,0,0,0,1
2610,2019,33149,9000.0,2.0,0,0,0,1,1,0,0,0
2611,2016,18799,26428.0,2.1,0,0,0,1,1,0,0,0
2612,2019,25999,13269.0,2.0,0,0,0,1,1,0,0,0
2613,2019,26499,7795.0,1.5,0,0,0,1,0,0,0,1
2614,2017,24699,19000.0,2.0,0,0,0,1,0,0,0,1
2615,2018,28789,9797.0,2.0,0,0,0,1,1,0,0,0
2616,2017,24499,19169.0,2.1,0,0,0,1,1,0,0,0
2617,2018,28049,9977.0,2.0,0,0,0,1,1,0,0,0
2618,2016,20199,34400.0,2.1,0,0,0,1,1,0,0,0
2619,2019,32999,5612.0,2.0,0,0,0,1,1,0,0,0
2620,2019,19749,14619.0,1.5,0,0,0,1,0,0,0,1
2621,2019,34199,4229.0,2.0,0,0,0,1,1,0,0,0
2622,2019,33699,246.0,2.0,0,0,0,1,0,0,0,1
2623,2019,42699,24.0,3.0,0,0,0,1,0,0,0,1
2624,2019,33599,1000.0,2.0,0,0,0,1,0,0,0,1
2625,2019,20499,13441.0,2.0,0,0,0,1,1,0,0,0
2626,2017,31349,16915.0,3.0,0,0,0,1,0,0,0,1
2627,2015,17089,27501.0,2.1,0,0,0,1,1,0,0,0
2628,2016,17799,23000.0,2.1,0,0,0,1,1,0,0,0
2629,2016,18799,20115.0,2.0,0,0,0,1,0,0,0,1
2630,2019,29339,1000.0,1.5,0,0,0,1,0,0,0,1
2631,2019,26299,8059.0,1.5,0,0,0,1,0,0,0,1
2632,2017,23649,19758.0,2.0,0,0,0,1,0,0,0,1
2633,2018,29199,9381.0,2.0,0,0,0,1,1,0,0,0
2634,2019,24899,3335.0,2.0,0,0,0,1,1,0,0,0
2635,2019,25699,2547.0,1.6,0,0,0,1,0,0,0,1
2636,2019,28999,2701.0,1.6,0,0,0,1,0,0,0,1
2637,2019,27499,10803.0,1.6,0,0,0,1,1,0,0,0
2638,2019,26999,1758.0,1.5,0,0,0,1,0,0,0,1
2639,2019,30299,5915.0,2.0,0,0,0,1,0,0,0,1
2640,2019,34649,1000.0,2.0,0,0,0,1,1,0,0,0
2641,2019,28699,1900.0,1.5,0,0,0,1,0,0,0,1
2642,2019,25549,15016.0,2.0,0,0,0,1,1,0,0,0
2643,2019,25999,12353.0,2.0,0,0,0,1,1,0,0,0
2644,2019,25599,12300.0,1.5,0,0,0,1,0,0,0,1
2645,2019,24899,12437.0,1.5,0,0,0,1,0,0,0,1
2646,2019,19799,14297.0,1.5,0,0,0,1,0,0,0,1
2647,2019,30399,3964.0,2.0,0,0,0,1,0,0,0,1
2648,2019,31599,3115.0,2.0,0,0,0,1,1,0,0,0
2649,2019,27099,1327.0,1.5,0,0,0,1,0,0,0,1
2650,2019,28599,1171.0,2.0,0,0,0,1,1,0,0,0
2651,2019,26999,1500.0,1.5,0,0,0,1,0,0,0,1
2652,2018,23499,22000.0,2.0,0,0,0,1,1,0,0,0
2653,2018,22399,5678.0,1.6,0,0,0,1,1,0,0,0
2654,2018,23099,9769.0,1.5,0,0,0,1,0,0,0,1
2655,2018,27499,7073.0,2.0,0,0,0,1,1,0,0,0
2656,2018,27449,5532.0,2.0,0,0,0,1,0,0,0,1
2657,2019,29749,6118.0,2.0,0,0,0,1,1,0,0,0
2658,2019,40699,10476.0,3.0,0,0,0,1,0,0,0,1
2659,2019,29699,5409.0,2.0,0,0,0,1,1,0,0,0
2660,2016,17699,26500.0,2.1,0,0,0,1,1,0,0,0
2661,2019,33789,1000.0,2.0,1,0,0,0,1,0,0,0
2662,2019,26899,2239.0,1.5,0,0,0,1,0,0,0,1
2663,2019,31529,1000.0,2.0,0,0,0,1,1,0,0,0
2664,2019,69679,1000.0,4.0,0,0,0,1,0,0,0,1
2665,2019,31999,1000.0,2.0,0,0,0,1,1,0,0,0
2666,2019,36539,1000.0,2.0,0,0,0,1,1,0,0,0
2667,2019,27999,649.0,1.5,1,0,0,0,0,0,0,1
2668,2017,16495,34270.0,1.6,0,0,0,1,1,0,0,0
2669,2015,17295,34955.0,2.1,1,0,0,0,1,0,0,0
2670,2016,22795,26160.0,2.1,1,0,0,0,1,0,0,0
2671,2017,17599,41107.0,2.1,0,0,0,1,1,0,0,0
2672,2017,18799,17274.0,2.1,0,0,0,1,1,0,0,0
2673,2019,25749,11473.0,1.5,0,0,0,1,0,0,0,1
2674,2019,19899,13690.0,1.5,0,0,0,1,0,0,0,1
2675,2019,20249,10658.0,1.5,0,0,0,1,0,0,0,1
2676,2019,25349,10503.0,1.5,0,0,0,1,0,0,0,1
2677,2017,18399,23393.0,2.1,0,0,0,1,1,0,0,0
2678,2019,29549,10576.0,2.0,0,0,0,1,1,0,0,0
2679,2019,20299,14088.0,1.5,0,0,0,1,0,0,0,1
2680,2015,13649,35464.0,2.1,0,0,0,1,1,0,0,0
2681,2017,19299,30577.0,2.1,0,0,0,1,1,0,0,0
2682,2017,19199,8306.0,2.0,0,0,0,1,0,0,0,1
2683,2017,48999,15000.0,4.0,0,0,0,1,0,0,0,1
2684,2018,24099,31140.0,2.1,0,0,0,1,1,0,0,0
2685,2017,20499,24000.0,2.1,0,0,0,1,1,0,0,0
2686,2020,39759,1000.0,2.0,0,0,0,1,1,0,0,0
2687,2019,34099,1000.0,2.0,0,0,0,1,0,0,0,1
2688,2020,33509,1000.0,2.0,0,0,0,1,0,0,0,1
2689,2016,36399,27416.0,4.0,0,0,0,1,0,0,0,1
2690,2015,19099,29000.0,2.1,0,0,0,1,1,0,0,0
2691,2019,20249,14681.0,1.5,0,0,0,1,0,0,0,1
2692,2019,27099,1059.0,1.5,0,0,0,1,0,0,0,1
2693,2019,27799,3070.0,1.6,1,0,0,0,1,0,0,0
2694,2019,26549,4818.0,1.6,1,0,0,0,1,0,0,0
2695,2019,30599,3601.0,2.0,0,0,0,1,0,0,0,1
2696,2019,19999,14514.0,2.0,0,0,0,1,1,0,0,0
2697,2019,25999,10914.0,1.5,0,0,0,1,0,0,0,1
2698,2019,26299,13149.0,2.0,0,0,0,1,1,0,0,0
2699,2019,47999,8456.0,3.0,0,0,0,1,0,0,0,1
2700,2018,23399,8033.0,1.5,1,0,0,0,0,0,0,1
2701,2019,24199,3250.0,1.5,1,0,0,0,0,0,0,1
2702,2019,28899,9000.0,2.0,0,0,0,1,0,0,0,1
2703,2019,26899,1308.0,1.5,0,0,0,1,0,0,0,1
2704,2017,22799,11304.0,2.1,0,0,0,1,1,0,0,0
2705,2016,18099,17557.0,2.1,0,0,0,1,1,0,0,0
2706,2019,23399,3950.0,1.5,1,0,0,0,0,0,0,1
2707,2019,37449,5510.0,2.0,1,0,0,0,1,0,0,0
2708,2019,25099,4289.0,1.5,1,0,0,0,0,0,0,1
2709,2019,28499,2524.0,1.5,0,0,0,1,0,0,0,1
2710,2016,24749,21118.0,2.1,1,0,0,0,1,0,0,0
2711,2015,16899,30895.0,2.1,0,0,0,1,1,0,0,0
2712,2018,23100,10424.0,1.5,1,0,0,0,0,0,0,1
2713,2014,12100,55731.0,2.1,0,0,0,1,1,0,0,0
2714,2013,14000,34998.0,2.1,0,0,0,1,1,0,0,0
2715,2017,16189,16946.0,2.0,0,1,0,0,0,0,0,1
2716,2019,31199,2000.0,1.5,0,0,0,1,0,0,0,1
2717,2019,26999,9568.0,2.0,0,0,0,1,1,0,0,0
2718,2019,30199,10738.0,2.0,0,0,0,1,1,0,0,0
2719,2019,25649,7861.0,1.5,0,0,0,1,0,0,0,1
2720,2019,26149,11357.0,2.0,0,0,0,1,1,0,0,0
2721,2019,30799,3721.0,2.0,0,0,0,1,1,0,0,0
2722,2019,20499,13490.0,2.0,0,0,0,1,1,0,0,0
2723,2019,27099,2500.0,1.5,0,0,0,1,0,0,0,1
2724,2019,25799,14944.0,1.5,0,0,0,1,0,0,0,1
2725,2019,21599,9723.0,2.0,0,0,0,1,1,0,0,0
2726,2017,23149,7900.0,2.1,0,0,0,1,1,0,0,0
2727,2018,22199,32809.0,2.1,0,0,0,1,1,0,0,0
2728,2018,25399,18257.0,2.1,0,0,0,1,1,0,0,0
2729,2019,20299,14298.0,1.5,0,0,0,1,0,0,0,1
2730,2016,19024,38974.0,2.1,0,0,0,1,1,0,0,0
2731,2017,24124,35062.0,2.1,1,0,0,0,1,0,0,0
2732,2016,18124,45868.0,2.1,0,0,0,1,1,0,0,0
2733,2020,32659,1000.0,1.6,0,0,0,1,1,0,0,0
2734,2017,22649,42165.0,2.1,0,0,0,1,1,0,0,0
2735,2019,20249,15317.0,2.0,0,0,0,1,1,0,0,0
2736,2019,25699,11744.0,1.5,0,0,0,1,0,0,0,1
2737,2019,23899,15337.0,1.5,0,0,0,1,0,0,0,1
2738,2019,19849,14084.0,1.5,0,0,0,1,0,0,0,1
2739,2019,19799,14262.0,1.5,0,0,0,1,0,0,0,1
2740,2019,34249,1000.0,2.0,0,0,0,1,1,0,0,0
2741,2019,20999,14663.0,2.0,0,0,0,1,1,0,0,0
2742,2019,30049,5927.0,2.0,0,0,0,1,0,0,0,1
2743,2019,25899,13027.0,2.0,0,0,0,1,1,0,0,0
2744,2019,24699,13662.0,1.5,0,0,0,1,0,0,0,1
2745,2019,25199,14855.0,1.5,0,0,0,1,0,0,0,1
2746,2018,18849,14318.0,1.5,0,0,0,1,0,0,0,1
2747,2018,19099,12321.0,1.5,0,0,0,1,0,0,0,1
2748,2016,18149,7366.0,2.0,0,0,0,1,0,0,0,1
2749,2017,19099,22260.0,2.1,0,0,0,1,1,0,0,0
2750,2019,35399,1152.0,1.5,0,0,0,1,0,0,0,1
2751,2017,21499,14750.0,2.0,0,0,0,1,0,0,0,1
2752,2019,29699,2228.0,1.6,0,0,0,1,0,0,0,1
2753,2019,25249,1729.0,1.5,0,0,0,1,0,0,0,1
2754,2017,26249,22571.0,2.1,1,0,0,0,1,0,0,0
2755,2017,31399,19224.0,3.0,0,0,0,1,0,0,0,1
2756,2019,25999,5910.0,1.5,0,0,0,1,0,0,0,1
2757,2019,26399,7645.0,1.5,0,0,0,1,0,0,0,1
2758,2019,28999,14366.0,2.0,0,0,0,1,1,0,0,0
2759,2019,21899,2000.0,1.6,0,0,0,1,1,0,0,0
2760,2019,20299,14316.0,1.5,0,0,0,1,0,0,0,1
2761,2019,32624,4499.0,1.5,0,0,0,1,0,0,0,1
2762,2019,30995,1499.0,2.0,1,0,0,0,1,0,0,0
2763,2019,26495,2999.0,1.5,1,0,0,0,0,0,0,1
2764,2019,28495,1724.0,2.0,0,0,0,1,1,0,0,0
2765,2019,88995,200.0,4.0,0,0,0,1,0,0,0,1
2766,2020,34995,5000.0,2.0,0,0,0,1,1,0,0,0
2767,2017,20623,37013.0,2.1,1,0,0,0,1,0,0,0
2768,2019,29995,9.0,2.0,1,0,0,0,1,0,0,0
2769,2019,30995,5999.0,2.0,1,0,0,0,0,0,0,1
2770,2019,30995,2499.0,2.0,1,0,0,0,0,0,0,1
2771,2018,22199,32809.0,2.1,0,0,0,1,1,0,0,0
2772,2017,19999,47000.0,2.1,0,0,0,1,1,0,0,0
2773,2017,23749,12000.0,2.1,0,0,0,1,1,0,0,0
2774,2017,15499,22040.0,2.1,0,0,0,1,1,0,0,0
2775,2018,22199,19302.0,2.1,0,0,0,1,1,0,0,0
2776,2017,29849,23555.0,3.0,0,0,0,1,0,0,0,1
2777,2017,19199,25639.0,2.1,0,0,0,1,1,0,0,0
2778,2019,24099,9501.0,2.1,1,0,0,0,1,0,0,0
2779,2019,25699,3350.0,1.6,1,0,0,0,1,0,0,0
2780,2019,25799,200.0,1.5,0,0,0,1,0,0,0,1
2781,2019,25499,8960.0,1.5,0,0,0,1,0,0,0,1
2782,2019,32699,2100.0,2.0,1,0,0,0,1,0,0,0
2783,2019,32199,5511.0,2.0,1,0,0,0,1,0,0,0
2784,2019,25799,1649.0,1.5,1,0,0,0,0,0,0,1
2785,2019,29949,8371.0,2.0,0,0,0,1,1,0,0,0
2786,2019,24499,14525.0,1.5,0,0,0,1,0,0,0,1
2787,2019,25949,12582.0,2.0,0,0,0,1,1,0,0,0
2788,2019,30249,4889.0,2.0,0,0,0,1,0,0,0,1
2789,2019,25299,2499.0,1.5,1,0,0,0,0,0,0,1
2790,2019,31449,1000.0,1.6,0,0,0,1,1,0,0,0
2791,2019,25799,200.0,1.5,0,0,0,1,0,0,0,1
2792,2019,22299,5800.0,1.6,0,1,0,0,0,0,0,1
2793,2019,23879,1000.0,1.6,0,1,0,0,0,0,0,1
2794,2017,19999,27829.0,2.1,0,0,0,1,1,0,0,0
2795,2016,31649,29810.0,4.0,0,0,0,1,0,0,0,1
2796,2019,25104,14725.0,2.0,0,0,0,1,1,0,0,0
2797,2019,27924,9249.0,2.0,0,0,0,1,1,0,0,0
2798,2019,24924,12907.0,2.0,0,0,0,1,1,0,0,0
2799,2018,38495,4127.0,3.0,1,0,0,0,0,0,0,1
2800,2019,23624,12951.0,2.0,1,0,0,0,1,0,0,0
2801,2019,28904,2407.0,2.0,1,0,0,0,1,0,0,0
2802,2019,29124,2625.0,1.5,0,0,0,1,0,0,0,1
2803,2017,30124,22437.0,3.0,0,0,0,1,0,0,0,1
2804,2017,19124,46938.0,2.1,0,0,0,1,1,0,0,0
2805,2017,32124,19097.0,3.0,1,0,0,0,0,0,0,1
2806,2019,26799,10871.0,2.0,0,0,0,1,1,0,0,0
2807,2015,13999,53000.0,2.1,0,0,0,1,1,0,0,0
2808,2018,20899,6813.0,2.1,1,0,0,0,1,0,0,0
2809,2019,42799,5001.0,3.0,1,0,0,0,0,0,0,1
2810,2019,23289,15194.0,2.0,1,0,0,0,1,0,0,0
2811,2019,23389,15000.0,2.0,0,0,0,1,1,0,0,0
2812,2019,25389,3000.0,1.5,0,0,0,1,0,0,0,1
2813,2019,24549,2575.0,1.5,0,0,0,1,0,0,0,1
2814,2018,39249,7297.0,3.0,1,0,0,0,0,0,0,1
2815,2016,18799,6900.0,2.0,0,0,0,1,0,0,0,1
2816,2017,48399,15066.0,4.0,1,0,0,0,0,0,0,1
2817,2017,41399,8797.0,4.0,0,0,0,1,0,0,0,1
2818,2019,29899,1212.0,1.6,1,0,0,0,0,0,0,1
2819,2019,32999,2136.0,2.0,0,0,0,1,1,0,0,0
2820,2018,25999,11258.0,2.1,0,0,0,1,1,0,0,0
2821,2019,40599,8000.0,3.0,0,0,0,1,0,0,0,1
2822,2014,16499,35700.0,2.1,0,0,0,1,1,0,0,0
2823,2016,20192,34000.0,2.1,1,0,0,0,1,0,0,0
2824,2019,22124,14000.0,1.5,0,0,0,1,0,0,0,1
2825,2014,15495,38544.0,2.1,0,0,0,1,1,0,0,0
2826,2013,7495,77718.0,2.1,0,0,0,1,1,0,0,0
2827,2015,10995,58734.0,2.1,0,0,0,1,1,0,0,0
2828,2014,12995,36650.0,2.1,0,0,0,1,1,0,0,0
2829,2013,22995,49964.0,6.2,0,0,0,1,0,0,0,1
2830,2017,23000,19000.0,2.0,0,0,0,1,0,0,0,1
2831,2016,33500,25000.0,3.0,1,0,0,0,0,0,0,1
2832,2015,18990,25199.0,2.1,0,0,0,1,1,0,0,0
2833,2013,8990,89000.0,2.1,1,0,0,0,1,0,0,0
2834,2014,8990,80000.0,2.1,1,0,0,0,1,0,0,0
2835,2017,33990,30000.0,4.0,1,0,0,0,0,0,0,1
2836,2015,11490,80000.0,2.0,0,1,0,0,0,0,0,1
2837,2015,16490,37000.0,2.1,1,0,0,0,1,0,0,0
2838,2017,17990,23000.0,2.1,1,0,0,0,1,0,0,0
2839,2015,13990,67000.0,2.1,1,0,0,0,1,0,0,0
2840,2012,8490,54000.0,2.1,1,0,0,0,1,0,0,0
2841,2017,25824,11499.0,2.1,0,0,0,1,1,0,0,0
2842,2017,25824,16496.0,2.1,0,0,0,1,1,0,0,0
2843,2016,18124,35999.0,2.0,0,0,0,1,0,0,0,1
2844,2017,22124,28848.0,2.0,0,0,0,1,0,0,0,1
2845,2017,23124,22811.0,2.0,1,0,0,0,0,0,0,1
2846,2017,21124,28023.0,2.1,0,0,0,1,1,0,0,0
2847,2019,30995,9.0,2.0,1,0,0,0,1,0,0,0
2848,2019,25749,11397.0,1.5,0,0,0,1,0,0,0,1
2849,2019,19749,14517.0,1.5,0,0,0,1,0,0,0,1
2850,2019,21449,19821.0,2.0,0,0,0,1,1,0,0,0
2851,2019,19799,14222.0,1.5,0,0,0,1,0,0,0,1
2852,2019,19849,13794.0,1.5,0,0,0,1,0,0,0,1
2853,2019,20149,11785.0,1.5,0,0,0,1,0,0,0,1
2854,2019,25849,6685.0,1.5,0,0,0,1,0,0,0,1
2855,2019,26099,9227.0,1.5,0,0,0,1,0,0,0,1
2856,2019,25849,6880.0,1.5,0,0,0,1,0,0,0,1
2857,2019,26499,9419.0,2.0,0,0,0,1,1,0,0,0
2858,2015,16990,42000.0,2.1,1,0,0,0,1,0,0,0
2859,2016,15990,44000.0,1.6,1,0,0,0,1,0,0,0
2860,2015,12990,87000.0,2.1,1,0,0,0,1,0,0,0
2861,2015,13990,50000.0,2.0,1,0,0,0,0,0,0,1
2862,2015,14990,39000.0,2.1,1,0,0,0,1,0,0,0
2863,2014,14990,54000.0,2.1,1,0,0,0,1,0,0,0
2864,2013,8990,74000.0,1.6,0,1,0,0,0,0,0,1
2865,2016,15990,17000.0,2.0,1,0,0,0,0,0,0,1
2866,2012,7490,96000.0,2.1,1,0,0,0,1,0,0,0
2867,2018,20771,18321.0,2.1,0,0,0,1,1,0,0,0
2868,2015,18649,26314.0,2.0,0,0,0,1,0,1,0,0
2869,2017,15990,53000.0,2.1,1,0,0,0,1,0,0,0
2870,2017,17990,26000.0,2.1,1,0,0,0,1,0,0,0
2871,2016,16990,29000.0,2.1,1,0,0,0,1,0,0,0
2872,2015,39990,32000.0,4.0,1,0,0,0,0,0,0,1
2873,2016,17990,57000.0,2.1,1,0,0,0,1,0,0,0
2874,2015,16990,40000.0,2.1,1,0,0,0,1,0,0,0
2875,2015,12990,96000.0,2.1,1,0,0,0,1,0,0,0
2876,2016,13490,79000.0,2.1,1,0,0,0,1,0,0,0
2877,2017,17490,31000.0,2.1,1,0,0,0,1,0,0,0
2878,2015,13990,29000.0,2.1,1,0,0,0,1,0,0,0
2879,2012,8990,91000.0,2.1,1,0,0,0,1,0,0,0
2880,2014,12990,76000.0,2.1,1,0,0,0,1,0,0,0
2881,2016,18990,38000.0,2.1,1,0,0,0,1,0,0,0
2882,2013,8990,49000.0,1.6,1,0,0,0,0,0,0,1
2883,2014,12990,52000.0,2.1,0,1,0,0,1,0,0,0
2884,2017,20990,18000.0,2.1,1,0,0,0,1,0,0,0
2885,2017,21535,21149.0,2.1,1,0,0,0,1,0,0,0
2886,2017,20000,10500.0,2.1,0,1,0,0,1,0,0,0
2887,2016,15910,71991.0,2.1,1,0,0,0,1,0,0,0
